h1 ping -c100 h3
PING 10.0.0.3 (10.0.0.3) 56(84) bytes of data.
64 bytes from 10.0.0.3: icmp_req=1 ttl=64 time=0.089 ms
64 bytes from 10.0.0.3: icmp_req=2 ttl=64 time=0.103 ms
64 bytes from 10.0.0.3: icmp_req=3 ttl=64 time=0.101 ms
64 bytes from 10.0.0.3: icmp_req=4 ttl=64 time=0.072 ms
64 bytes from 10.0.0.3: icmp_req=5 ttl=64 time=0.088 ms
64 bytes from 10.0.0.3: icmp_req=6 ttl=64 time=0.088 ms
64 bytes from 10.0.0.3: icmp_req=7 ttl=64 time=0.043 ms
64 bytes from 10.0.0.3: icmp_req=8 ttl=64 time=0.042 ms
64 bytes from 10.0.0.3: icmp_req=9 ttl=64 time=0.155 ms
64 bytes from 10.0.0.3: icmp_req=10 ttl=64 time=0.123 ms
64 bytes from 10.0.0.3: icmp_req=11 ttl=64 time=0.109 ms
64 bytes from 10.0.0.3: icmp_req=12 ttl=64 time=0.111 ms
64 bytes from 10.0.0.3: icmp_req=13 ttl=64 time=0.103 ms
64 bytes from 10.0.0.3: icmp_req=14 ttl=64 time=0.110 ms
64 bytes from 10.0.0.3: icmp_req=15 ttl=64 time=0.065 ms
64 bytes from 10.0.0.3: icmp_req=16 ttl=64 time=0.104 ms
64 bytes from 10.0.0.3: icmp_req=17 ttl=64 time=0.095 ms
64 bytes from 10.0.0.3: icmp_req=18 ttl=64 time=0.058 ms
64 bytes from 10.0.0.3: icmp_req=19 ttl=64 time=0.126 ms
64 bytes from 10.0.0.3: icmp_req=20 ttl=64 time=0.130 ms
64 bytes from 10.0.0.3: icmp_req=21 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=22 ttl=64 time=0.217 ms
64 bytes from 10.0.0.3: icmp_req=23 ttl=64 time=0.279 ms
64 bytes from 10.0.0.3: icmp_req=24 ttl=64 time=0.065 ms
64 bytes from 10.0.0.3: icmp_req=25 ttl=64 time=0.088 ms
64 bytes from 10.0.0.3: icmp_req=26 ttl=64 time=0.063 ms
64 bytes from 10.0.0.3: icmp_req=27 ttl=64 time=0.068 ms
64 bytes from 10.0.0.3: icmp_req=28 ttl=64 time=0.114 ms
64 bytes from 10.0.0.3: icmp_req=29 ttl=64 time=0.066 ms
64 bytes from 10.0.0.3: icmp_req=30 ttl=64 time=0.086 ms
64 bytes from 10.0.0.3: icmp_req=31 ttl=64 time=0.080 ms
64 bytes from 10.0.0.3: icmp_req=32 ttl=64 time=0.119 ms
64 bytes from 10.0.0.3: icmp_req=33 ttl=64 time=0.078 ms
64 bytes from 10.0.0.3: icmp_req=34 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=35 ttl=64 time=0.079 ms
64 bytes from 10.0.0.3: icmp_req=36 ttl=64 time=0.097 ms
64 bytes from 10.0.0.3: icmp_req=37 ttl=64 time=0.197 ms
64 bytes from 10.0.0.3: icmp_req=38 ttl=64 time=0.052 ms
64 bytes from 10.0.0.3: icmp_req=39 ttl=64 time=0.102 ms
64 bytes from 10.0.0.3: icmp_req=40 ttl=64 time=0.069 ms
64 bytes from 10.0.0.3: icmp_req=41 ttl=64 time=0.091 ms
64 bytes from 10.0.0.3: icmp_req=42 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=43 ttl=64 time=0.237 ms
64 bytes from 10.0.0.3: icmp_req=44 ttl=64 time=0.251 ms
64 bytes from 10.0.0.3: icmp_req=45 ttl=64 time=0.063 ms
64 bytes from 10.0.0.3: icmp_req=46 ttl=64 time=0.098 ms
64 bytes from 10.0.0.3: icmp_req=47 ttl=64 time=0.058 ms
64 bytes from 10.0.0.3: icmp_req=48 ttl=64 time=0.096 ms
64 bytes from 10.0.0.3: icmp_req=49 ttl=64 time=0.100 ms
64 bytes from 10.0.0.3: icmp_req=50 ttl=64 time=0.091 ms
64 bytes from 10.0.0.3: icmp_req=51 ttl=64 time=0.084 ms
64 bytes from 10.0.0.3: icmp_req=52 ttl=64 time=0.097 ms
64 bytes from 10.0.0.3: icmp_req=53 ttl=64 time=0.096 ms
64 bytes from 10.0.0.3: icmp_req=54 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=55 ttl=64 time=0.090 ms
64 bytes from 10.0.0.3: icmp_req=56 ttl=64 time=0.098 ms
64 bytes from 10.0.0.3: icmp_req=57 ttl=64 time=0.139 ms
64 bytes from 10.0.0.3: icmp_req=58 ttl=64 time=0.109 ms
64 bytes from 10.0.0.3: icmp_req=59 ttl=64 time=0.049 ms
64 bytes from 10.0.0.3: icmp_req=60 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=61 ttl=64 time=0.048 ms
64 bytes from 10.0.0.3: icmp_req=62 ttl=64 time=0.098 ms
64 bytes from 10.0.0.3: icmp_req=63 ttl=64 time=0.068 ms
64 bytes from 10.0.0.3: icmp_req=64 ttl=64 time=0.100 ms
64 bytes from 10.0.0.3: icmp_req=65 ttl=64 time=0.104 ms
64 bytes from 10.0.0.3: icmp_req=66 ttl=64 time=0.093 ms
64 bytes from 10.0.0.3: icmp_req=67 ttl=64 time=0.103 ms
64 bytes from 10.0.0.3: icmp_req=68 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=69 ttl=64 time=0.047 ms
64 bytes from 10.0.0.3: icmp_req=70 ttl=64 time=0.100 ms
64 bytes from 10.0.0.3: icmp_req=71 ttl=64 time=0.057 ms
64 bytes from 10.0.0.3: icmp_req=72 ttl=64 time=0.101 ms
64 bytes from 10.0.0.3: icmp_req=73 ttl=64 time=0.074 ms
64 bytes from 10.0.0.3: icmp_req=74 ttl=64 time=0.099 ms
64 bytes from 10.0.0.3: icmp_req=75 ttl=64 time=0.102 ms
64 bytes from 10.0.0.3: icmp_req=76 ttl=64 time=0.220 ms
64 bytes from 10.0.0.3: icmp_req=77 ttl=64 time=0.124 ms
64 bytes from 10.0.0.3: icmp_req=78 ttl=64 time=0.144 ms
64 bytes from 10.0.0.3: icmp_req=79 ttl=64 time=0.058 ms
64 bytes from 10.0.0.3: icmp_req=80 ttl=64 time=0.097 ms
64 bytes from 10.0.0.3: icmp_req=81 ttl=64 time=0.097 ms
64 bytes from 10.0.0.3: icmp_req=82 ttl=64 time=0.098 ms
64 bytes from 10.0.0.3: icmp_req=83 ttl=64 time=0.048 ms
64 bytes from 10.0.0.3: icmp_req=84 ttl=64 time=0.111 ms
64 bytes from 10.0.0.3: icmp_req=85 ttl=64 time=0.096 ms
64 bytes from 10.0.0.3: icmp_req=86 ttl=64 time=0.105 ms
64 bytes from 10.0.0.3: icmp_req=87 ttl=64 time=0.261 ms
64 bytes from 10.0.0.3: icmp_req=88 ttl=64 time=0.104 ms
64 bytes from 10.0.0.3: icmp_req=89 ttl=64 time=0.098 ms
64 bytes from 10.0.0.3: icmp_req=90 ttl=64 time=0.097 ms
64 bytes from 10.0.0.3: icmp_req=91 ttl=64 time=0.061 ms
64 bytes from 10.0.0.3: icmp_req=92 ttl=64 time=0.059 ms
64 bytes from 10.0.0.3: icmp_req=93 ttl=64 time=0.046 ms
64 bytes from 10.0.0.3: icmp_req=94 ttl=64 time=0.083 ms
64 bytes from 10.0.0.3: icmp_req=95 ttl=64 time=0.100 ms
64 bytes from 10.0.0.3: icmp_req=96 ttl=64 time=0.101 ms
64 bytes from 10.0.0.3: icmp_req=97 ttl=64 time=0.149 ms
64 bytes from 10.0.0.3: icmp_req=98 ttl=64 time=0.096 ms
64 bytes from 10.0.0.3: icmp_req=99 ttl=64 time=0.075 ms
64 bytes from 10.0.0.3: icmp_req=100 ttl=64 time=0.205 ms

--- 10.0.0.3 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 98998ms
rtt min/avg/max/mdev = 0.042/0.102/0.279/0.045 ms
